timestamp,user_id,session_id,task_index,skill,task_id,difficulty_before,difficulty_after,delta,answer_type,question,answer,user_answer,is_correct,time_taken,expected_time,p_correct
2026-01-26T01:12:48.577549,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,10,pattern,PAT-MIXED-33-3-11-12,33,35,2,integer,"13, 17, 204, 206, 210, 2520, 2522, 2526, 30312, 30314, ?",30318,30318,1,30.477805852890015,26.71987991530586,0.46095407047703546
2026-01-26T01:12:53.650201,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,11,logical,LOG-CONSTRAINT-35-7-8,35,38,3,yesno,"C is faster than G.
F is faster than E.
B is faster than A.
E is faster than C.
A is faster than F.
G is faster than A.
F is faster than B.
A is faster than C.
Is B faster than G?",yes,yes,1,5.067396402359009,17.19312107536245,0.8791447147959425
2026-01-26T01:13:21.041225,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,12,pattern,PAT-MIXED-38-4-12-12,38,40,2,integer,"13, 23, 69, 79, 91, 101, 303, 313, 325, 335, 1005, ?",1015,1015,1,27.384594440460205,27.555633714500434,0.4922423128553892
2026-01-26T01:13:26.113569,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,13,logical,LOG-IMP-40-9-6,40,43,3,yesno,"G is True.
E is True.
If F is True, then E is True.
If D is True, then C is True.
If G is True, then F is True.
If D is True, then A is True.
If D is True, then G is True.
If A is True, then G is True.
Is F True?",yes,yes,1,5.066081523895264,14.213460473318776,0.5458554645625299
2026-01-26T01:13:29.350543,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,14,numerical,NUM-RATIO-INVERSE-43,43,46,3,integer,"120 -> 8, 135 -> ?",9,9,1,3.231174945831299,7.865285730804478,0.9270829859498515
2026-01-26T01:13:41.564022,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,15,logical,LOG-BOOL-46-4-5,46,48,2,boolean,"A is True.
B is False.
C is False.
D is True.
What is: (NOT (((((C AND B) AND (NOT A)) OR A) OR (NOT C)) AND B))?",True,t,1,12.207680225372314,17.234699462514463,0.5425865254498401
2026-01-26T01:13:44.960901,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,16,numerical,NUM-RATIO-INVERSE-48,48,51,3,integer,"32 -> 4, 80 -> ?",10,10,1,3.3915226459503174,8.701039529999054,0.9351233223256812
2026-01-26T01:13:53.140630,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,17,pattern,PAT-AP-51-11-35,51,54,3,integer,"-26, -51, -76, -101, -126, -151, -176, -201, -226, -251, -276, ?",-301,-301,1,8.17453670501709,13.72550283373029,0.7227969373819547
2026-01-26T01:13:57.294360,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,18,logical,LOG-IMP-54-8-6,54,57,3,yesno,"H is True.
D is True.
If C is True, then G is True.
If B is True, then H is True.
If H is True, then F is True.
If D is True, then B is True.
If E is True, then A is True.
If A is True, then C is True.
Is B True?",yes,yes,1,4.1483845710754395,16.553571111063583,0.6307072895924426
2026-01-26T01:14:03.272716,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,19,logical,LOG-IMP-57-7-7,57,60,3,yesno,"B is True.
F is True.
If F is True, then D is True.
If D is True, then C is True.
If B is True, then G is True.
If E is True, then A is True.
If D is True, then E is True.
If D is True, then F is True.
If A is True, then C is True.
Is E True?",yes,yes,1,5.972271680831909,17.05502339058033,0.6480625523032891
2026-01-26T01:14:05.988501,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,20,numerical,NUM-RATIOSCALING-60,60,63,3,integer,"10 -> 80, 4 -> ?",32,32,1,2.7107126712799072,11.815092813045009,0.8375889244908391
2026-01-26T01:14:10.336805,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,21,numerical,NUM-RATIO-INVERSE-63,63,66,3,integer,"40 -> 5, 56 -> ?",7,7,1,4.342972993850708,11.208300927582776,0.9545487162094614
2026-01-26T01:14:12.948295,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,22,numerical,NUM-RATIO-INVERSE-66,66,69,3,integer,"70 -> 10, 14 -> ?",2,2,1,2.605705976486206,11.70975320709952,0.9577053310183029
2026-01-26T01:14:31.277229,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,23,numerical,NUM-DIV-69,69,71,2,integer,What is 10625 divided by 625?,17,17,1,18.323365211486816,16.691120687862927,0.6176376225498893
2026-01-26T01:14:34.294450,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,24,logical,LOG-CONSTRAINT-71-7-7,71,74,3,yesno,"A is faster than D.
F is faster than C.
F is faster than A.
G is faster than D.
A is faster than G.
D is faster than F.
B is faster than D.
Is C faster than A?",no,no,1,3.011685848236084,23.21054842956338,0.9472367150848007
2026-01-26T01:14:39.446183,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,25,numerical,NUM-NEARBOUNDARY-74,74,77,3,integer,What is 1972 - 1050?,922,922,1,5.146709442138672,15.551873223631471,0.6865812970895706
2026-01-26T01:14:42.948606,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,26,logical,LOG-IMP-77-7-7,77,80,3,yesno,"E is True.
B is True.
If B is True, then C is True.
If F is True, then E is True.
If D is True, then C is True.
If C is True, then B is True.
If B is True, then G is True.
If F is True, then B is True.
If B is True, then F is True.
Is F True?",yes,yes,1,3.496695041656494,20.398038587358627,0.752578192857088
2026-01-26T01:14:53.235345,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,27,logical,LOG-BOOL-80-4-5,80,83,3,boolean,"A is False.
B is True.
C is True.
D is True.
What is: (NOT (((((B OR (NOT C)) OR (NOT C)) OR (NOT C)) AND (NOT B)) AND (NOT B)))?",True,t,1,10.280861139297485,22.917825297037567,0.7357412836836
2026-01-26T01:15:06.643874,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,28,pattern,PAT-MIXED-83-3-12-12,83,86,3,integer,"13, 24, 27, 38, 49, 52, 63, 74, 77, 88, 99, ?",102,102,1,13.401855230331421,35.0774179072516,0.7499206171219595
2026-01-26T01:15:10.576729,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,29,pattern,PAT-AP-86-12-25,86,89,3,integer,"-41, -39, -37, -35, -33, -31, -29, -27, -25, -23, -21, -19, ?",-17,-17,1,3.9277729988098145,19.57577942809231,0.8625534420779007
2026-01-26T01:15:22.340553,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,30,pattern,PAT-MP-89-8-3,89,92,3,integer,"12, 36, 108, 324, 972, 2916, 8748, 26244, ?",78732,78732,1,11.75836181640625,24.09890623433619,0.8519396430920548
2026-01-26T01:15:25.646208,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,31,pattern,PAT-AP-92-9-30,92,95,3,integer,"36, 32, 28, 24, 20, 16, 12, 8, 4, ?",0,0,1,3.300213098526001,20.5786839871258,0.8794492355118643
2026-01-26T01:15:35.975045,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,32,numerical,NUM-NEARBOUNDARY-95,95,98,3,integer,What is 2002 - 1974?,28,28,1,10.323005199432373,19.062039180248682,0.7877063639514128
2026-01-26T01:15:44.721161,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,33,logical,LOG-BOOL-98-6-5,98,101,3,boolean,"A is True.
B is False.
C is True.
D is False.
E is False.
F is True.
What is: (NOT (((((B AND B) OR E) AND C) AND B) AND C))?",True,t,1,8.740633964538574,25.926538974138037,0.8139129447629907
2026-01-26T01:15:48.128841,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,34,pattern,PAT-CP-101-7-20,101,104,3,integer,"6, 3, 10, 3, 6, 4, 17, 6, 3, 10, 3, 6, 4, 17, 6, 3, 10, 3, 6, 4, ?",17,17,1,3.401287078857422,20.435835605325448,0.9185173865419083
2026-01-26T01:15:56.862905,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,35,pattern,PAT-MP-104-7-3,104,102,-2,integer,"11, 33, 99, 297, 891, 2673, 8019, ?",24057,24047,0,8.72877550125122,26.606167631919917,0.8934335354494721
2026-01-26T01:16:12.754737,test_user,e187c4ca-80be-4bec-b5d1-78196bd8f1c6,36,pattern,PAT-AP-102-11-35,102,104,2,integer,"-25, -8, 9, 26, 43, 60, 77, 94, 111, 128, 145, ?",162,162,1,15.886531591415405,22.250191585514948,0.903624611861309
2026-01-26T01:23:05.794333,test_user,f2d0a716-2649-4917-897c-d40003556b9b,0,logical,LOG-BOOL-0-2-1,0,0,-1,boolean,"A is False.
B is True.
What is: (A OR B)?",True,f,0,2.7083027362823486,9.545764509924377,0.2721867265822085
2026-01-26T01:23:11.186270,test_user,f2d0a716-2649-4917-897c-d40003556b9b,1,numerical,NUM-DIV-0,0,3,3,integer,What is 1500 divided by 150?,10,10,1,5.386218070983887,5.1577182589778,0.22236433845909082
2026-01-26T01:23:18.331269,test_user,f2d0a716-2649-4917-897c-d40003556b9b,2,pattern,PAT-MIXED-3-2-5-3,3,2,-1,integer,"1, 3, 9, 11, ?",33,17,0,7.139712572097778,21.705357120138412,0.28713958571763565
2026-01-26T01:23:21.881757,test_user,f2d0a716-2649-4917-897c-d40003556b9b,3,pattern,PAT-MP-2-4-2,2,6,4,integer,"3, 6, 12, 24, ?",48,48,1,3.54543137550354,9.556790128350597,0.39334641555020766
2026-01-26T01:23:26.491689,test_user,f2d0a716-2649-4917-897c-d40003556b9b,4,pattern,PAT-AP-6-5-7,6,8,2,integer,"44, 49, 54, 59, 64, ?",69,69,1,4.604020357131958,6.203718640979121,0.4573925364567544
2026-01-26T01:23:28.386915,test_user,f2d0a716-2649-4917-897c-d40003556b9b,5,numerical,NUM-NEARBOUNDARY-8,8,12,4,integer,What is 42 + 1?,43,43,1,1.8895063400268555,4.519923074263092,0.2948366673527468
2026-01-26T01:23:33.995056,test_user,f2d0a716-2649-4917-897c-d40003556b9b,6,logical,LOG-BOOL-12-3-2,12,16,4,boolean,"A is False.
B is True.
C is True.
What is: ((A AND (NOT C)) AND (NOT B))?",False,f,1,5.602322340011597,11.551573627991356,0.3357191057552032
2026-01-26T01:23:39.667801,test_user,f2d0a716-2649-4917-897c-d40003556b9b,7,pattern,PAT-CP-16-5-10,16,18,2,integer,"12, 8, 19, 5, 19, 12, 8, 19, 5, 19, ?",12,12,1,5.667205095291138,6.2280210190176835,0.5718482345356791
2026-01-26T01:23:43.939341,test_user,f2d0a716-2649-4917-897c-d40003556b9b,8,pattern,PAT-CP-18-5-8,18,21,3,integer,"6, 13, 13, 15, 4, 6, 13, 13, ?",15,15,1,4.265987396240234,6.562322538695513,0.584089361184563
2026-01-26T01:23:52.123307,test_user,f2d0a716-2649-4917-897c-d40003556b9b,9,numerical,NUM-NEARBOUNDARY-21,21,23,2,integer,What is 517 + 1027?,1544,1544,1,8.177945852279663,6.6928829521689845,0.36684213558555945
2026-01-26T01:24:15.939452,test_user,f2d0a716-2649-4917-897c-d40003556b9b,10,numerical,NUM-SQUARE-23,23,21,-2,integer,What is 23^2?,529,499,0,23.80995798110962,12.868656393757405,0.38130261448681524
2026-01-26T01:24:19.410122,test_user,f2d0a716-2649-4917-897c-d40003556b9b,11,numerical,NUM-SQUARE-21,21,25,4,integer,What is 1^2?,1,1,1,3.465282678604126,12.534354874079575,0.36953536752918287
2026-01-26T01:24:29.371202,test_user,f2d0a716-2649-4917-897c-d40003556b9b,12,logical,LOG-BOOL-25-4-3,25,27,2,boolean,"A is False.
B is False.
C is False.
D is True.
What is: (((A OR (NOT A)) AND (NOT B)) AND A)?",False,f,1,9.954266548156738,13.724533505897249,0.4118771977706891
2026-01-26T01:24:37.050865,test_user,f2d0a716-2649-4917-897c-d40003556b9b,13,logical,LOG-CONSTRAINT-27-8-8,27,30,3,yesno,"E is left of G.
D is left of H.
C is left of A.
G is left of A.
H is left of F.
H is left of E.
F is left of C.
F is left of D.
Is A left of F?",no,no,1,7.673369646072388,15.85591499665113,0.8561414481023387
2026-01-26T01:24:40.866949,test_user,f2d0a716-2649-4917-897c-d40003556b9b,14,pattern,PAT-AP-30-13-25,30,33,3,integer,"3, 1, -1, -3, -5, -7, -9, -11, -13, -15, -17, -19, -21, ?",-23,-23,1,3.8100459575653076,10.215336877113078,0.6062097514601416
2026-01-26T01:24:44.946060,test_user,f2d0a716-2649-4917-897c-d40003556b9b,15,pattern,PAT-CP-33-6-20,33,36,3,integer,"11, 10, 11, 3, 11, 5, 11, 10, 11, 3, 11, 5, 11, 10, 11, 3, 11, 5, 11, 10, ?",11,11,1,4.069827556610107,9.069583936279237,0.6717235888155938
2026-01-26T01:25:00.939289,test_user,f2d0a716-2649-4917-897c-d40003556b9b,16,pattern,PAT-MIXED-36-4-12-12,36,39,3,integer,"12, 17, 26, 30, 34, 39, 48, 52, 56, 61, 70, ?",74,74,1,15.987652063369751,27.221332194822605,0.47970593212607077
2026-01-26T01:25:14.193798,test_user,f2d0a716-2649-4917-897c-d40003556b9b,17,numerical,NUM-SQUARE-39,39,41,2,integer,What is 28^2?,784,784,1,13.249211311340332,15.543068551180042,0.479381267637782
2026-01-26T01:25:23.937626,test_user,f2d0a716-2649-4917-897c-d40003556b9b,18,logical,LOG-BOOL-41-4-5,41,44,3,boolean,"A is True.
B is False.
C is False.
D is True.
What is: (((((A AND D) OR A) AND (NOT B)) OR A) AND B)?",False,f,1,9.738428831100464,16.398945663319886,0.5113207382921365
2026-01-26T01:25:31.033469,test_user,f2d0a716-2649-4917-897c-d40003556b9b,19,logical,LOG-BOOL-44-4-3,44,47,3,boolean,"A is False.
B is True.
C is True.
D is True.
What is: (((B AND (NOT A)) OR (NOT A)) OR (NOT D))?",True,t,1,7.090342044830322,16.900397942836634,0.5301065789069223
2026-01-26T01:25:48.913508,test_user,f2d0a716-2649-4917-897c-d40003556b9b,20,pattern,PAT-MIXED-47-4-10-12,47,50,3,integer,"14, 21, 27, 34, 38, 45, 51, 58, 62, ?",69,69,1,17.87469744682312,29.059990553050667,0.5485493541425107
2026-01-26T01:25:51.874129,test_user,f2d0a716-2649-4917-897c-d40003556b9b,21,pattern,PAT-CP-50-7-18,50,53,3,integer,"1, 13, 1, 20, 4, 17, 8, 1, 13, 1, 20, 4, 17, 8, 1, 13, 1, 20, ?",4,4,1,2.9552834033966064,11.911146853540789,0.7581541173755577
2026-01-26T01:25:59.937889,test_user,f2d0a716-2649-4917-897c-d40003556b9b,22,pattern,PAT-MIXED-53-3-14-12,53,56,3,integer,"11, 13, 19, 28, 30, 36, 45, 47, 53, 62, 64, 70, 79, ?",81,81,1,8.058240175247192,30.06289511208416,0.5854953771490935
2026-01-26T01:26:11.017454,test_user,f2d0a716-2649-4917-897c-d40003556b9b,23,pattern,PAT-MIXED-56-3-13-12,56,59,3,integer,"3, 8, 17, 23, 28, 37, 43, 48, 57, 63, 68, 77, ?",83,83,1,11.07424020767212,30.5643473916009,0.6036401280843708
2026-01-26T01:26:16.273748,test_user,f2d0a716-2649-4917-897c-d40003556b9b,24,pattern,PAT-CP-59-6-13,59,62,3,integer,"16, 7, 16, 8, 14, 15, 16, 7, 16, 8, 14, 15, 16, ?",7,7,1,5.249632358551025,13.415503692091022,0.7971264509242764
2026-01-26T01:26:24.555772,test_user,f2d0a716-2649-4917-897c-d40003556b9b,25,numerical,NUM-RATIOSCALING-62,62,65,3,integer,"3 -> 42, 2 -> ?",28,28,1,8.27603793144226,12.149394332722839,0.8443010073003862
2026-01-26T01:26:31.897354,test_user,f2d0a716-2649-4917-897c-d40003556b9b,26,numerical,NUM-RATIOSCALING-65,65,68,3,integer,"7 -> 105, 5 -> ?",75,75,1,7.335407495498657,12.650846612239583,0.8539428072832226
2026-01-26T01:26:42.459198,test_user,f2d0a716-2649-4917-897c-d40003556b9b,27,logical,LOG-BOOL-68-4-3,68,71,3,boolean,"A is True.
B is True.
C is False.
D is True.
What is: (NOT (((B OR D) AND (NOT B)) OR (NOT C)))?",False,f,1,10.55605959892273,20.91201617897059,0.6732285802997708
2026-01-26T01:26:46.643026,test_user,f2d0a716-2649-4917-897c-d40003556b9b,28,pattern,PAT-CP-71-6-13,71,74,3,integer,"13, 2, 16, 19, 8, 14, 13, 2, 16, 19, 8, 14, 13, ?",2,2,1,4.178024530410767,15.421312810158,0.8415166648028994
2026-01-26T01:26:57.145771,test_user,f2d0a716-2649-4917-897c-d40003556b9b,29,numerical,NUM-NEARBOUNDARY-74,74,77,3,integer,What is 968 + 1012?,1980,1980,1,10.49640417098999,15.551873223631471,0.6865812970895706
2026-01-26T01:27:02.122522,test_user,f2d0a716-2649-4917-897c-d40003556b9b,30,numerical,NUM-RATIO-INVERSE-77,77,80,3,integer,"54 -> 6, 90 -> ?",10,10,1,4.970454216003418,13.548411565327582,0.9675765051223996
2026-01-26T01:27:12.777293,test_user,f2d0a716-2649-4917-897c-d40003556b9b,31,logical,LOG-COMP-80-20,80,83,3,yesno,P is faster than D. D is faster than E. Q is faster than I. A is faster than Q. B is faster than F. H is faster than P. B is faster than N. H is faster than G. O is faster than M. D is faster than I. Is H faster than E?,yes,yes,1,10.646922826766968,28.057964548009725,0.9524448642953499
2026-01-26T01:27:15.146226,test_user,f2d0a716-2649-4917-897c-d40003556b9b,32,numerical,NUM-DIV-83,83,86,3,integer,What is 320 divided by 160?,2,2,1,2.363456964492798,19.031231325607735,0.6965339293861313
2026-01-26T01:27:27.714690,test_user,f2d0a716-2649-4917-897c-d40003556b9b,33,pattern,PAT-MP-86-8-3,86,89,3,integer,"13, 39, 117, 351, 1053, 3159, 9477, 28431, ?",85293,85293,1,12.55962347984314,23.597453954819446,0.8421900440275404
2026-01-26T01:27:39.666885,test_user,f2d0a716-2649-4917-897c-d40003556b9b,34,pattern,PAT-MP-89-7-3,89,92,3,integer,"25, 75, 225, 675, 2025, 6075, 18225, ?",54675,54675,1,11.946691989898682,24.09890623433619,0.8519396430920548
2026-01-26T01:27:45.305616,test_user,f2d0a716-2649-4917-897c-d40003556b9b,35,logical,LOG-CONSTRAINT-92-9-6,92,95,3,yesno,"C is faster than E.
B is faster than C.
A is faster than D.
A is faster than G.
H is faster than D.
I is faster than E.
Is E faster than B?",no,no,1,5.63327431678772,26.7207143861806,0.9681609184363106
2026-01-26T01:28:05.114665,test_user,f2d0a716-2649-4917-897c-d40003556b9b,36,numerical,NUM-SQUARE-95,95,97,2,integer,What is 18^2?,324,324,1,19.80394458770752,24.903511102159275,0.7896359744008701
2026-01-26T01:43:48.933755,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,0,numerical,NUM-NEARBOUNDARY-0,0,4,4,integer,What is 47 + 4?,51,51,1,2.2021186351776123,5.260931268397884,0.1890697111724451
2026-01-26T01:43:51.989813,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,1,logical,LOG-IMP-4-3-2,4,7,3,yesno,"C is True.
If A is True, then B is True.
If C is True, then A is True.
Is B True?",yes,yes,1,3.0500705242156982,8.439964613407586,0.43900782557829937
2026-01-26T01:43:56.374689,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,2,pattern,PAT-MIXED-7-2-5-5,7,6,-1,integer,"11, 14, 16, 19, ?",21,22,0,4.378658056259155,21.62826325719926,0.2987025728983143
2026-01-26T01:44:00.894886,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,3,logical,LOG-COMP-6-4,6,9,3,yesno,D is heavier than B. C is heavier than D. Is C heavier than B?,yes,yes,1,4.51210618019104,16.227123104844054,0.7181109232469538
2026-01-26T01:44:03.526950,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,4,pattern,PAT-CP-9-3-6,9,12,3,integer,"15, 19, 4, 15, 19, 4, ?",15,15,1,2.625231981277466,4.979427303167176,0.44468839181088693
2026-01-26T01:44:07.621690,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,5,pattern,PAT-CP-12-4-9,12,14,2,integer,"20, 14, 20, 17, 20, 14, 20, 17, 20, ?",14,14,1,4.089327573776245,5.239721992177227,0.47201225087728615
2026-01-26T01:44:10.333557,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,6,logical,LOG-CONSTRAINT-14-5-3,14,17,3,yesno,"E is above B.
A is above C.
D is above B.
Is E above B?",yes,yes,1,2.703803777694702,12.259785426122624,0.8173491839216261
2026-01-26T01:44:25.301535,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,7,pattern,PAT-MP-17-6-3,17,19,2,integer,"7, 21, 63, 189, 567, 1701, ?",5103,5103,1,14.962743043899536,12.545325044274298,0.4377825044798807
2026-01-26T01:44:31.710514,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,8,logical,LOG-BOOL-19-3-2,19,23,4,boolean,"A is True.
B is True.
C is True.
What is: (NOT ((C OR (NOT C)) AND C))?",False,f,1,6.403412342071533,11.675260072937675,0.3650677302394639
2026-01-26T01:44:37.088378,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,9,pattern,PAT-MP-23-6-2,23,26,3,integer,"20, 40, 80, 160, 320, 640, ?",1280,1280,1,5.371596336364746,13.065914422294401,0.4925026620795673
2026-01-26T01:44:49.494849,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,10,pattern,PAT-MIXED-26-4-12-12,26,29,3,integer,"17, 20, 24, 30, 32, 35, 39, 45, 47, 50, 54, ?",60,60,1,12.400370597839355,23.276796287596248,0.46101353583135124
2026-01-26T01:44:52.357726,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,11,numerical,NUM-RATIO-INVERSE-29,29,32,3,integer,"81 -> 9, 18 -> ?",2,2,1,2.8574774265289307,4.817439479350292,0.9117117375786633
2026-01-26T01:45:03.421442,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,12,logical,LOG-BOOL-32-4-5,32,34,2,boolean,"A is False.
B is True.
C is False.
D is True.
What is: (((((D OR B) AND (NOT C)) OR A) AND (NOT D)) AND B)?",False,f,1,11.056735754013062,12.803203725314562,0.48091185774769574
2026-01-26T01:45:18.133697,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,13,pattern,PAT-MP-34-7-3,34,36,2,integer,"16, 48, 144, 432, 1296, 3888, 11664, ?",34992,34992,1,14.706935167312622,14.02032828199792,0.5923436670335466
2026-01-26T01:45:33.606248,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,14,pattern,PAT-MP-36-7-3,36,38,2,integer,"16, 48, 144, 432, 1296, 3888, 11664, ?",34992,34992,1,15.46726393699646,14.193858074671287,0.6099386012205031
2026-01-26T01:45:37.309301,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,15,numerical,NUM-RATIOSCALING-38,38,41,3,integer,"6 -> 66, 5 -> ?",55,55,1,3.6978347301483154,6.588068101586012,0.7771192122899571
2026-01-26T01:45:39.861468,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,16,numerical,NUM-DIV-41,41,44,3,integer,What is 3500 divided by 500?,7,7,1,2.5467514991760254,11.91503279573243,0.46731226624009414
2026-01-26T01:45:47.062142,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,17,logical,LOG-COMP-44-24,44,47,3,yesno,Q is larger than S. N is larger than R. J is larger than N. R is larger than D. I is larger than E. B is larger than I. C is larger than X. A is larger than O. O is larger than P. W is larger than Q. F is larger than X. A is larger than F. Is S larger than W?,no,no,1,7.19163966178894,19.524189165638035,0.9112951115241228
2026-01-26T01:45:51.847264,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,18,pattern,PAT-CP-47-8-17,47,50,3,integer,"14, 3, 3, 15, 2, 12, 5, 18, 14, 3, 3, 15, 2, 12, 5, 18, 14, ?",3,3,1,4.779312372207642,8.276493363961155,0.7635579309821027
2026-01-26T01:45:55.951037,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,19,numerical,NUM-RATIOSCALING-50,50,53,3,integer,"5 -> 45, 9 -> ?",81,81,1,4.097742319107056,7.629246857626216,0.844132953623031
2026-01-26T01:46:07.446519,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,20,logical,LOG-BOOL-53-4-5,53,55,2,boolean,"A is False.
B is False.
C is True.
D is False.
What is: (((((D OR (NOT C)) OR (NOT D)) AND B) AND (NOT C)) AND C)?",False,f,1,11.489787340164185,14.625266548384918,0.6669056175652762
2026-01-26T01:46:15.614317,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,21,numerical,NUM-NEARBOUNDARY-55,55,57,2,integer,What is 2023 - 1007?,1016,1016,1,8.162306785583496,10.033000566915485,0.6369623793774958
2026-01-26T01:46:30.333394,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,22,logical,LOG-CONSTRAINT-57-7-8,57,59,2,yesno,"B is above E.
E is above C.
B is above F.
E is above G.
A is above B.
B is above C.
D is above E.
C is above D.
Is C above A?",no,no,1,14.713788986206055,15.990675968600021,0.9559091542277689
2026-01-26T01:46:37.293867,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,23,pattern,PAT-CP-59-8-13,59,61,2,integer,"3, 8, 17, 9, 17, 13, 6, 8, 3, 8, 17, 9, 17, ?",13,13,1,6.9551637172698975,9.317672120001358,0.8337769948636248
2026-01-26T01:46:40.765481,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,24,numerical,NUM-RATIO-INVERSE-61,61,64,3,integer,"72 -> 6, 60 -> ?",5,5,1,3.4661917686462402,7.593916162124168,0.9709422884555268
2026-01-26T01:46:43.887634,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,25,numerical,NUM-RATIOSCALING-64,64,67,3,integer,"5 -> 35, 7 -> ?",49,49,1,3.1168413162231445,8.843955406339788,0.9005229062645742
2026-01-26T01:46:55.093140,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,26,numerical,NUM-NEARBOUNDARY-67,67,69,2,integer,What is 1970 + 1967?,3937,3937,1,11.198969602584839,11.074179322955688,0.7315604369777259
2026-01-26T01:47:04.509042,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,27,pattern,PAT-AP-69-12-25,69,71,2,integer,"45, 36, 27, 18, 9, 0, -9, -18, -27, -36, -45, -54, ?",-63,-63,1,9.410480976104736,12.043572685611892,0.8594184500921692
2026-01-26T01:47:10.653640,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,28,numerical,NUM-RATIO-INVERSE-71,71,73,2,integer,"90 -> 6, 135 -> ?",9,9,1,6.139671564102173,8.461565125491004,0.9796863896119935
2026-01-26T01:47:25.812829,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,29,pattern,PAT-AP-73-9-35,73,74,1,integer,"-37, -69, -101, -133, -165, -197, -229, -261, -293, ?",-325,-325,1,15.154105424880981,12.390632270958626,0.8762351934118527
2026-01-26T01:47:46.676654,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,30,numerical,NUM-NEARBOUNDARY-74,74,71,-3,integer,What is 987 + 964?,1951,19551,0,20.85872983932495,11.681533597312473,0.7789270782782889
2026-01-26T01:47:54.158864,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,31,logical,LOG-IMP-71-7-8,71,74,3,yesno,"A is True.
B is True.
If B is True, then E is True.
If D is True, then F is True.
If A is True, then D is True.
If D is True, then C is True.
If B is True, then C is True.
If E is True, then F is True.
If B is True, then A is True.
If C is True, then A is True.
Is E True?",yes,yes,1,7.475642442703247,14.25321266796539,0.9014491189642341
2026-01-26T01:47:57.709136,test_user,3e655a1b-2197-45a9-b9fd-67f8cca78596,32,numerical,NUM-DIV-74,74,77,3,integer,What is 2000 divided by 1000?,2,2,1,3.544137477874756,14.77827437484299,0.7464986330631521
