timestamp,user_id,session_id,task_index,skill,task_id,answer_type,difficulty_before,difficulty_after,delta,difficulty_active_before,difficulty_active_after,difficulty_numerical_before,difficulty_logical_before,difficulty_pattern_before,difficulty_numerical_after,difficulty_logical_after,difficulty_pattern_after,question,answer,user_answer,is_correct,time_taken,expected_time,p_correct
2026-02-01T02:13:36.885883,LIMOUS,7723995d-eaea-4bd3-8dbf-c406b7fcf8bf,38,numerical,NUM-NEARBOUNDARY-27,integer,27,28,1,27,28,28,36,23,28,36,23,What is 1994 + 18?,2012,2012,1,8.983099460601807,5.360504804119534,0.9275806569004003
2026-02-01T02:13:44.860566,LIMOUS,7723995d-eaea-4bd3-8dbf-c406b7fcf8bf,39,pattern,PAT-MP-23-3-3,integer,23,25,2,23,25,28,36,25,28,36,25,"5, 15, 45, ?",135,135,1,7.9672887325286865,7.774171825160568,0.7623079437417359
2026-02-01T02:13:53.741517,LIMOUS,7723995d-eaea-4bd3-8dbf-c406b7fcf8bf,40,numerical,NUM-RATIO-DIV-28,integer,28,29,1,28,29,29,36,25,29,36,25,"104 -> 13, 80 -> ?",10,10,1,8.873396396636963,4.896190137631535,0.6191186276605942
2026-02-01T02:13:58.446113,LIMOUS,7723995d-eaea-4bd3-8dbf-c406b7fcf8bf,41,pattern,PAT-CP-25-8-13,integer,25,27,2,25,27,29,36,27,29,36,27,"6, 14, 9, 1, 2, 12, 8, 4, 6, 14, 9, 1, 2, ?",12,12,1,4.6969921588897705,4.333367460525482,0.9849703981474749
2026-02-01T02:14:04.093463,LIMOUS,7723995d-eaea-4bd3-8dbf-c406b7fcf8bf,42,numerical,NUM-DIV-29,integer,29,31,2,29,31,31,36,27,31,36,27,What is 2880 divided by 240?,12,12,1,5.638819932937622,5.329467069580077,0.45057259180411025
2026-02-01T02:14:11.391029,LIMOUS,7723995d-eaea-4bd3-8dbf-c406b7fcf8bf,43,logical,LOG-COMP-36-10,yesno,36,35,-1,36,35,31,35,27,31,35,27,"E is faster than I.
 H is faster than J.
 F is faster than B.
 B is faster than J.
 C is faster than G.
 D is faster than G.
 I is faster than F.
 I is faster than A.
 A is faster than F.
 A is faster than H.
 E is faster than D.
 G is faster than A.
 Is C faster than B?",yes,no,0,7.287762880325317,10.86268682579344,0.050439602618740774
2026-02-01T02:14:19.804382,LIMOUS,7723995d-eaea-4bd3-8dbf-c406b7fcf8bf,44,logical,LOG-CONSTRAINT-35-7-7,yesno,35,38,3,35,38,31,38,27,31,38,27,"C is above A.
A is above B.
G is above A.
F is above G.
A is above D.
F is above C.
E is above D.
Is C above A?",yes,yes,1,8.405551433563232,7.468250763879329,0.25666202235664193
2026-02-01T02:14:30.612110,LIMOUS,7723995d-eaea-4bd3-8dbf-c406b7fcf8bf,45,numerical,NUM-RATIO-MUL-31,integer,31,32,1,31,32,32,38,27,32,38,27,"17 -> 119, 13 -> ?",91,91,1,10.79879355430603,5.1770891148288785,0.5975618330012672
2026-02-01T02:14:40.654793,LIMOUS,7723995d-eaea-4bd3-8dbf-c406b7fcf8bf,46,logical,LOG-IMP-38-9-6,yesno,38,41,3,38,41,32,41,27,32,41,27,"I is True.
If D is True, then I is True.
If C is True, then D is True.
If E is True, then H is True.
If H is True, then F is True.
If C is True, then E is True.
If C is True, then B is True.
Is B True?",no,no,1,10.034860610961914,8.119575544942931,0.21757197504126932
2026-02-01T02:21:31.577117,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,0,pattern,PAT-CP-0-2-4,integer,0,3,3,0,3,0,0,3,0,0,3,"1, 3, 1, 3, ?",1,1,1,1.5496478080749512,2.6188030713700616,0.9928728778629512
2026-02-01T02:21:34.497220,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,1,logical,LOG-COMP-0-4,yesno,0,4,4,0,4,0,4,3,0,4,3,"B is faster than C.
 A is faster than C.
 B is faster than D.
 Is D faster than A?",no,no,1,2.911771535873413,5.786321394199617,0.13595381806654835
2026-02-01T02:21:39.914498,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,2,logical,LOG-CONSTRAINT-4-3-2,yesno,4,6,2,4,6,0,6,3,0,6,3,"B is left of C.
A is left of B.
Is B left of A?",no,no,1,5.406695127487183,4.235189175606199,0.46796887689256356
2026-02-01T02:21:41.969703,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,3,pattern,PAT-CP-3-2-4,integer,3,6,3,3,6,0,6,6,0,6,6,"2, 11, 2, 11, ?",2,2,1,2.0474445819854736,2.791205598713724,0.992203106793015
2026-02-01T02:21:45.307129,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,4,numerical,NUM-NEARBOUNDARY-0,integer,0,2,2,0,2,2,6,6,2,6,6,What is 49 + 5?,54,54,1,3.330049514770508,3.1838885158416135,0.9665777525962927
2026-02-01T02:21:49.026409,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,5,logical,LOG-BOOL-6-3-2,boolean,6,10,4,6,10,2,10,6,2,10,6,"A is False.
B is False.
C is True.
What is: ((A AND A) OR B)?",False,f,1,3.7112386226654053,5.704395089308765,0.3283512740485616
2026-02-01T02:21:51.769991,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,6,numerical,NUM-RATIO-MUL-2,integer,2,4,2,2,4,4,10,6,4,10,6,"7 -> 14, 2 -> ?",4,4,1,2.7343130111694336,2.93910412598248,0.780756164471081
2026-02-01T02:21:53.897911,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,7,numerical,NUM-RATIO-MUL-4,integer,4,7,3,4,7,7,10,6,7,10,6,"5 -> 10, 2 -> ?",4,4,1,2.116971492767334,3.0632391617917074,0.7702547040151365
2026-02-01T02:22:01.706942,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,8,pattern,PAT-MIXED-6-2-7-5,integer,6,8,2,6,8,7,10,8,7,10,8,"16, 20, 23, 27, 30, 34, ?",37,37,1,7.799888372421265,10.626671577821083,0.8310004417258555
2026-02-01T02:22:20.211164,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,9,pattern,PAT-MP-8-8-2,integer,8,9,1,8,9,7,10,9,7,10,9,"6, 12, 24, 48, 96, 192, 384, 768, ?",1536,1536,1,18.496207237243652,5.952551283012337,0.834496718358229
2026-02-01T02:22:22.841571,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,10,numerical,NUM-SQUARE-7,integer,7,11,4,7,11,11,10,9,11,10,9,What is 7^2?,49,49,1,2.6211163997650146,3.7367983209783207,0.34907133795397793
2026-02-01T02:22:25.930591,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,11,pattern,PAT-CP-9-3-6,integer,9,11,2,9,11,11,10,11,11,10,11,"15, 12, 3, 15, 12, 3, ?",15,15,1,3.0810773372650146,3.1610421075192443,0.9906706540045493
2026-02-01T02:22:28.464683,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,12,pattern,PAT-CP-11-4-7,integer,11,13,2,11,13,11,10,13,11,10,13,"7, 10, 17, 13, 7, 10, 17, ?",13,13,1,2.5260262489318848,3.2921711903006674,0.9900962511797692
2026-02-01T02:22:31.032806,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,13,pattern,PAT-CP-13-4-8,integer,13,15,2,13,15,11,10,15,11,10,15,"2, 18, 15, 12, 2, 18, 15, 12, ?",2,2,1,2.559558868408203,3.4274326120267107,0.9894868579871221
2026-02-01T02:22:36.137525,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,14,pattern,PAT-AP-15-7-15,integer,15,17,2,15,17,11,10,17,11,10,17,"-47, -37, -27, -17, -7, 3, 13, ?",23,23,1,5.097184419631958,4.890241544933911,0.9905113306179006
2026-02-01T02:22:40.352677,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,15,pattern,PAT-AP-17-6-15,integer,17,19,2,17,19,11,10,19,11,10,19,"-38, -35, -32, -29, -26, -23, ?",-20,-20,1,4.206859827041626,5.075863788398472,0.9899272180767368
2026-02-01T02:22:42.968735,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,16,logical,LOG-CONSTRAINT-10-5-4,yesno,10,13,3,10,13,11,13,19,11,13,19,"A is above C.
C is above D.
A is above B.
D is above E.
Is C above D?",yes,yes,1,2.608689785003662,4.745887959206737,0.42328916070277994
2026-02-01T02:22:49.378373,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,17,logical,LOG-BOOL-13-3-2,boolean,13,16,3,13,16,11,16,19,11,16,19,"A is False.
B is True.
C is True.
What is: ((C OR (NOT C)) AND (NOT B))?",False,f,1,6.401064157485962,6.473462078288654,0.28357418321763495
2026-02-01T02:22:55.339075,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,18,pattern,PAT-AP-19-7-15,integer,19,21,2,19,21,11,16,21,11,16,21,"-13, -20, -27, -34, -41, -48, -55, ?",-62,-62,1,5.952097415924072,5.267335642104983,0.989307536335606
2026-02-01T02:22:57.632570,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,19,numerical,NUM-NEARBOUNDARY-11,integer,11,14,3,11,14,14,16,21,14,16,21,What is 99 + 8?,107,107,1,2.285196304321289,3.962404805389534,0.9540312088005672
2026-02-01T02:23:00.793322,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,20,logical,LOG-IMP-16-6-5,yesno,16,20,4,16,20,14,20,21,14,20,21,"C is True.
If D is True, then A is True.
If A is True, then E is True.
If F is True, then B is True.
If D is True, then C is True.
If F is True, then A is True.
Is D True?",no,no,1,3.152000665664673,5.482618368184573,0.3506326212878294
2026-02-01T02:23:05.424978,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,21,logical,LOG-CONSTRAINT-20-7-6,yesno,20,23,3,20,23,14,23,21,14,23,21,"F is faster than G.
C is faster than B.
A is faster than D.
A is faster than B.
E is faster than F.
D is faster than E.
Is D faster than F?",yes,yes,1,4.623239278793335,5.71014300682469,0.3518476402392161
2026-02-01T02:23:19.545494,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,22,pattern,PAT-MP-21-4-4,integer,21,22,1,21,22,14,23,22,14,23,22,"5, 20, 80, 320, ?",1280,1280,1,14.112173318862915,7.506114226199955,0.7730656252327466
2026-02-01T02:23:24.800382,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,23,numerical,NUM-NEARBOUNDARY-14,integer,14,16,2,14,16,16,23,22,16,23,22,What is 111 - 12?,99,99,1,5.2474799156188965,4.198817540008882,0.9498954946650477
2026-02-01T02:23:30.001003,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,24,numerical,NUM-SQUARE-16,integer,16,19,3,16,19,19,23,22,19,23,22,What is 21^2?,441,441,1,5.1926116943359375,4.446557018908224,0.29016112584889425
2026-02-01T02:23:37.913014,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,25,numerical,NUM-RATIO-DIV-19,integer,19,20,1,19,20,20,23,22,20,23,22,"105 -> 15, 77 -> ?",11,11,1,7.9028027057647705,4.127838274187468,0.6807643825019024
2026-02-01T02:23:41.665405,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,26,numerical,NUM-DIV-20,integer,20,22,2,20,22,22,23,22,22,23,22,What is 2640 divided by 240?,11,11,1,3.7444560527801514,4.504653468932989,0.5182719660540017
2026-02-01T02:23:50.426326,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,27,logical,LOG-IMP-23-6-6,yesno,23,25,2,23,25,22,25,22,22,25,22,"E is True.
F is True.
If C is True, then B is True.
If F is True, then B is True.
If D is True, then C is True.
If B is True, then F is True.
If C is True, then A is True.
If D is True, then A is True.
Is C True?",no,no,1,8.752063989639282,6.226245156688687,0.30419318523213396
2026-02-01T02:23:54.920675,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,28,pattern,PAT-CP-22-5-10,integer,22,24,2,22,24,22,25,24,22,25,24,"13, 13, 6, 18, 9, 13, 13, 6, 18, 9, ?",13,13,1,4.486330986022949,4.090836158672845,0.9862528672367077
2026-02-01T02:24:04.370619,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,29,pattern,PAT-AP-24-7-20,integer,24,25,1,24,25,22,25,25,22,25,25,"-22, -4, 14, 32, 50, 68, 86, ?",104,104,1,9.441556215286255,5.772831405454184,0.9875885291605193
2026-02-01T02:24:19.321700,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,30,pattern,PAT-MP-25-4-5,integer,25,23,-2,25,23,22,25,23,22,25,23,"15, 75, 375, 1875, ?",9375,5625,0,14.942622900009155,8.05067686256954,0.7512044218215251
2026-02-01T02:24:29.287322,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,31,pattern,PAT-AP-23-7-20,integer,23,24,1,23,24,22,25,24,22,25,24,"46, 29, 12, -5, -22, -39, -56, ?",-73,-73,1,9.958393573760986,5.668571356735455,0.9879528783604277
2026-02-01T02:24:34.639675,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,32,logical,LOG-BOOL-25-6-3,boolean,25,29,4,25,29,22,29,24,22,29,24,"A is False.
B is True.
C is False.
D is True.
E is False.
F is True.
What is: (NOT (((A OR B) OR C) OR (NOT C)))?",False,f,1,5.3444108963012695,8.002671064386917,0.21606082620542347
2026-02-01T02:25:01.455671,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,33,numerical,NUM-SQUARE-22,integer,22,24,2,22,24,24,29,24,24,29,24,What is 37^2?,1369,1369,1,26.807291984558105,4.97787498108011,0.2543420651797583
2026-02-01T02:25:20.501210,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,34,pattern,PAT-MIXED-24-4-10-10,integer,24,26,2,24,26,24,29,26,24,29,26,"1, 5, 12, 16, 32, 36, 43, 47, 94, ?",98,98,1,19.037341833114624,14.371976993014991,0.7407323541002264
2026-02-01T02:25:43.432472,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,35,numerical,NUM-SQUARE-24,integer,24,26,2,24,26,26,29,26,26,29,26,What is 36^2?,1296,1296,1,22.92237377166748,5.166258862568489,0.24307110464096174
2026-02-01T02:25:46.438845,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,36,numerical,NUM-RATIO-MUL-26,integer,26,29,3,26,29,29,29,26,29,29,26,"15 -> 75, 11 -> ?",55,55,1,2.998690128326416,4.716057060367593,0.6332389630983639
2026-02-01T02:25:57.231956,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,37,logical,LOG-BOOL-29-6-5,boolean,29,32,3,29,32,29,32,26,29,32,26,"A is False.
B is True.
C is True.
D is False.
E is True.
F is False.
What is: (((((F AND F) OR B) AND (NOT F)) OR (NOT F)) AND D)?",False,f,1,10.785354375839233,8.57902333979962,0.19632424412490482
2026-02-01T02:26:04.376539,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,38,numerical,NUM-RATIO-DIV-29,integer,29,30,1,29,30,30,32,26,30,32,26,"80 -> 16, 70 -> ?",14,14,1,7.136353254318237,4.988374360925997,0.611980475720897
2026-02-01T02:26:15.793469,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,39,logical,LOG-BOOL-32-6-5,boolean,32,35,3,32,35,30,35,26,30,35,26,"A is True.
B is True.
C is False.
D is False.
E is False.
F is False.
What is: (NOT (((((D AND (NOT B)) AND (NOT C)) OR A) OR (NOT F)) OR (NOT D)))?",False,f,1,11.409011125564575,9.03537528841233,0.18243731734403
2026-02-01T02:26:30.935057,LIMOUS,0cc20c96-5b85-4c2b-ab0c-331dd96e5279,40,pattern,PAT-MP-26-3-5,integer,26,27,1,26,27,30,35,27,30,35,27,"9, 45, 225, ?",1125,1125,1,15.132833003997803,8.192180036210454,0.7455242312219315
2026-02-01T02:35:58.299030,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,0,pattern,PAT-CP-0-2-5,integer,0,3,3,0,3,0,0,3,0,0,3,"11, 2, 11, 2, 11, ?",2,2,1,1.6454896926879883,2.6188030713700616,0.9928728778629512
2026-02-01T02:36:01.861241,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,1,pattern,PAT-MP-3-7-2,integer,3,6,3,3,6,0,0,6,0,0,6,"2, 4, 8, 16, 32, 64, 128, ?",256,256,1,3.5546319484710693,5.433641980884933,0.8542908047785094
2026-02-01T02:36:05.461046,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,2,pattern,PAT-MP-6-8-2,integer,6,9,3,6,9,0,0,9,0,0,9,"4, 8, 16, 32, 64, 128, 256, 512, ?",1024,1024,1,3.5914862155914307,5.740145572170138,0.8426615538869203
2026-02-01T02:36:11.491457,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,3,pattern,PAT-MP-9-7-2,integer,9,11,2,9,11,0,0,11,0,0,11,"3, 6, 12, 24, 48, 96, 192, ?",384,384,1,6.022343397140503,6.061251227379608,0.8302885399770217
2026-02-01T02:36:13.739847,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,4,numerical,NUM-RATIO-MUL-0,integer,0,2,2,0,2,2,0,11,2,0,11,"6 -> 12, 2 -> ?",4,4,1,2.2408485412597656,2.818761509595732,0.7909079156532041
2026-02-01T02:36:15.780911,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,5,numerical,NUM-DIV-2,integer,2,5,3,2,5,5,0,11,5,0,11,What is 200 divided by 50?,4,4,1,2.03149151802063,3.163472145585393,0.6493256155139566
2026-02-01T02:36:17.420559,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,6,numerical,NUM-SQUARE-5,integer,5,9,4,5,9,9,0,11,9,0,11,What is 5^2?,25,25,1,1.6311993598937988,3.5920855423840985,0.3629009220033501
2026-02-01T02:36:19.667062,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,7,logical,LOG-BOOL-0-2-1,boolean,0,4,4,0,4,9,4,11,9,4,11,"A is True.
B is True.
What is: (A AND B)?",True,t,1,2.2381272315979004,5.108503481049821,0.3694292242897219
2026-02-01T02:36:31.331347,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,8,pattern,PAT-MP-11-7-3,integer,11,12,1,11,12,9,4,12,9,4,12,"10, 30, 90, 270, 810, 2430, 7290, ?",21870,21870,1,11.655947208404541,6.283776107640319,0.821617547160153
2026-02-01T02:36:37.499495,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,9,numerical,NUM-SQUARE-9,integer,9,11,2,9,11,11,4,12,11,4,12,What is 15^2?,225,225,1,6.159208536148071,3.8860715085839095,0.3354912511731707
2026-02-01T02:36:44.602371,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,10,pattern,PAT-AP-12-6-10,integer,12,13,1,12,13,11,4,13,11,4,13,"1, 10, 19, 28, 37, 46, ?",55,55,1,7.09535813331604,4.622386768248685,0.9913251585552043
2026-02-01T02:36:47.083252,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,11,numerical,NUM-NEARBOUNDARY-11,integer,11,14,3,11,14,14,4,13,14,4,13,What is 95 + 9?,104,104,1,2.4735491275787354,3.962404805389534,0.9540312088005672
2026-02-01T02:36:50.747272,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,12,numerical,NUM-DIV-14,integer,14,16,2,14,16,16,4,13,16,4,13,What is 1200 divided by 150?,8,8,1,3.6558303833007812,4.015395785754171,0.5631867899601409
2026-02-01T02:36:56.322899,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,13,logical,LOG-COMP-4-4,yesno,4,7,3,4,7,16,7,13,16,7,13,"B is taller than D.
 A is taller than D.
 C is taller than B.
 Is C taller than D?",yes,yes,1,5.5680131912231445,6.220782650115251,0.12239234529026151
2026-02-01T02:37:01.218290,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,14,pattern,PAT-CP-13-3-7,integer,13,14,1,13,14,16,7,14,16,7,14,"10, 1, 17, 10, 1, 17, 10, ?",1,1,1,4.885720252990723,3.4274326120267107,0.9894868579871221
2026-02-01T02:37:03.051252,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,15,logical,LOG-CONSTRAINT-7-4-3,yesno,7,10,3,7,10,16,10,14,16,10,14,"D is faster than C.
B is faster than D.
A is faster than B.
Is C faster than B?",no,no,1,1.82196044921875,4.4845975648433045,0.4455189554258068
2026-02-01T02:37:07.562094,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,16,pattern,PAT-AP-14-6-10,integer,14,16,2,14,16,16,10,16,16,10,16,"-28, -20, -12, -4, 4, 12, ?",20,20,1,4.503316640853882,4.7995679649086735,0.9907906786168442
2026-02-01T02:37:15.763838,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,17,logical,LOG-COMP-10-5,yesno,10,13,3,10,13,16,13,16,16,13,16,"C is older than A.
 A is older than D.
 E is older than B.
 A is older than E.
 D is older than B.
 Is E older than D?",no,no,1,8.19351840019226,6.92517838298401,0.10424219698264056
2026-02-01T02:37:18.811881,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,18,numerical,NUM-DIV-16,integer,16,19,3,16,19,19,13,16,19,13,16,What is 840 divided by 120?,7,7,1,3.039808988571167,4.173448560078017,0.548293294102981
2026-02-01T02:37:27.315083,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,19,pattern,PAT-MIXED-16-2-8-8,integer,16,18,2,16,18,19,13,18,19,13,18,"8, 13, 15, 20, 22, 27, 29, ?",34,34,1,8.495100259780884,12.577819396139828,0.7843319862135594
2026-02-01T02:37:29.451845,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,20,logical,LOG-CONSTRAINT-13-4-3,yesno,13,16,3,13,16,19,16,18,19,16,18,"A is faster than D.
B is faster than D.
C is faster than D.
Is C faster than D?",yes,yes,1,2.1291298866271973,5.01962642644688,0.4013656588212398
2026-02-01T02:37:37.945907,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,21,pattern,PAT-MIXED-18-2-9-8,integer,18,20,2,18,20,19,16,20,19,16,20,"5, 11, 15, 21, 25, 31, 35, 41, ?",45,45,1,8.485864639282227,13.00570427631691,0.7739522136794622
2026-02-01T02:37:41.811134,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,22,numerical,NUM-NEARBOUNDARY-19,integer,19,21,2,19,21,21,16,20,21,16,20,What is 484 - 20?,464,464,1,3.8581035137176514,4.618131326755009,0.9422104119299969
2026-02-01T02:37:43.628117,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,23,numerical,NUM-DIV-21,integer,21,24,3,21,24,24,16,20,24,16,20,What is 750 divided by 150?,5,5,1,1.8089046478271484,4.5907161963372625,0.5107374029901294
2026-02-01T02:37:47.100303,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,24,pattern,PAT-CP-20-5-13,integer,20,22,2,20,22,24,16,22,24,16,22,"5, 15, 7, 6, 19, 5, 15, 7, 6, 19, 5, 15, 7, ?",6,6,1,3.4638078212738037,3.935307255821578,0.9870472644784789
2026-02-01T02:37:57.819998,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,25,numerical,NUM-NEARBOUNDARY-24,integer,24,25,1,24,25,25,16,22,25,16,22,What is 491 - 14?,477,477,1,10.711024284362793,5.0712651216861255,0.9334291921481959
2026-02-01T02:38:19.091918,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,26,logical,LOG-COMP-16-7,yesno,16,14,-2,16,14,25,14,22,25,14,22,"B is faster than D.
 B is faster than F.
 G is faster than A.
 C is faster than G.
 C is faster than B.
 F is faster than G.
 E is faster than C.
 F is faster than D.
 Is E faster than A?",yes,no,0,21.263807773590088,7.698288737594746,0.08851215953637802
2026-02-01T02:38:33.970465,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,27,pattern,PAT-MP-22-4-4,integer,22,23,1,22,23,25,14,23,25,14,23,"6, 24, 96, 384, ?",1536,1536,1,14.870428562164307,7.639103413266975,0.7677302200148557
2026-02-01T02:38:40.099522,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,28,pattern,PAT-AP-23-8-15,integer,23,25,2,23,25,25,14,25,25,14,25,"-31, -20, -9, 2, 13, 24, 35, 46, ?",57,57,1,6.121757507324219,5.668571356735455,0.9879528783604277
2026-02-01T02:38:44.425280,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,29,pattern,PAT-AP-25-13-25,integer,25,27,2,25,27,25,14,27,25,14,27,"-18, -8, 2, 12, 22, 32, 42, 52, 62, 72, 82, 92, 102, ?",112,112,1,4.318439245223999,5.878721512123459,0.9872133033208238
2026-02-01T02:38:49.345601,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,30,logical,LOG-COMP-14-6,yesno,14,18,4,14,18,25,18,27,25,18,27,"E is taller than D.
 A is taller than F.
 F is taller than C.
 B is taller than A.
 E is taller than A.
 E is taller than C.
 Is E taller than F?",yes,yes,1,4.912513732910156,7.432549424468959,0.09350166952465098
2026-02-01T02:38:59.563494,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,31,numerical,NUM-RATIO-MUL-25,integer,25,26,1,25,26,26,18,27,26,18,27,"20 -> 100, 21 -> ?",105,105,1,10.208332777023315,4.6280648526901595,0.6402159518194775
2026-02-01T02:39:05.955391,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,32,logical,LOG-BOOL-18-4-2,boolean,18,21,3,18,21,26,21,27,26,21,27,"A is False.
B is True.
C is True.
D is True.
What is: (NOT ((A AND (NOT A)) OR C))?",False,f,1,6.383514165878296,7.076238702017873,0.2539562956329647
2026-02-01T02:39:19.169201,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,33,pattern,PAT-MIXED-27-3-10-12,integer,27,29,2,27,29,26,21,29,26,21,29,"3, 10, 12, 24, 31, 33, 66, 73, 75, ?",150,150,1,13.205224990844727,15.104309654283863,0.7229787928221372
2026-02-01T02:39:21.353402,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,34,numerical,NUM-DIV-26,integer,26,29,3,26,29,29,21,29,29,21,29,What is 4500 divided by 300?,15,15,1,2.175968885421753,5.041638807271032,0.47305990737124387
2026-02-01T02:39:42.024981,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,35,numerical,NUM-SQUARE-29,integer,29,31,2,29,31,31,21,29,31,21,29,What is 35^2?,1225,1225,1,20.663614988327026,5.663602216864404,0.21640572890864432
2026-02-01T02:39:49.321091,LIMOUS,cd7735b1-bab8-46cb-b6bb-1b80c3cebbb7,36,pattern,PAT-MP-29-4-3,integer,29,31,2,29,31,31,21,31,31,21,31,"15, 45, 135, 405, ?",1215,1215,1,7.288878440856934,8.63010247597468,0.7279782981449738
